"gameid","gametype","blue","red","resultb","url","SPLIT_STRING(blue,',',1)","SPLIT_STRING(blue,',',2)","SPLIT_STRING(blue,',',3)","SPLIT_STRING(blue,',',4)","SPLIT_STRING(blue,',',5)","SPLIT_STRING(red,',',1)","SPLIT_STRING(red,',',2)","SPLIT_STRING(red,',',3)","SPLIT_STRING(red,',',4)","SPLIT_STRING(red,',',5)"
"3389464924","Normal","Ahri,Morgana,Vi,Galio,Akali","Twitch,Pyke,Viktor,Miss Fortune,LeBlanc","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3389464924&summonerId=29300834&gameTime=1540033216","Ahri","Morgana","Vi","Galio","Akali","Twitch","Pyke","Viktor","Miss Fortune","LeBlanc"
"3389467839","Normal","Camille,Varus,Lee Sin,Yasuo,Blitzcrank","Aatrox,Lucian,Yasuo,Gragas,Shen","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3389467839&summonerId=17705565&gameTime=1540033158","Camille","Varus","Lee Sin","Yasuo","Blitzcrank","Aatrox","Lucian","Yasuo","Gragas","Shen"
"3389468328","Normal","Poppy,Aatrox,Jax,Sivir,Xin Zhao","Irelia,Thresh,Ezreal,Darius,Nidalee","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3389468328&summonerId=9802206&gameTime=1540033460","Poppy","Aatrox","Jax","Sivir","Xin Zhao","Irelia","Thresh","Ezreal","Darius","Nidalee"
"3389468456","Normal","Camille,Jhin,Malphite,Yasuo,Evelynn","Tahm Kench,Lulu,Irelia,Akali,Graves","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3389468456&summonerId=8763227&gameTime=1540034550","Camille","Jhin","Malphite","Yasuo","Evelynn","Tahm Kench","Lulu","Irelia","Akali","Graves"
"3389469011","Normal","Brand,Graves,Darius,Kassadin,Ezreal","Amumu,Lissandra,Morgana,Irelia,Ezreal","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3389469011&summonerId=51110557&gameTime=1540034578","Brand","Graves","Darius","Kassadin","Ezreal","Amumu","Lissandra","Morgana","Irelia","Ezreal"
"3389470056","Normal","Lulu,Alistar,Karma,Lucian,Galio","Fiora,Camille,Kassadin,Lux,Jhin","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3389470056&summonerId=3650062&gameTime=1540034403","Lulu","Alistar","Karma","Lucian","Galio","Fiora","Camille","Kassadin","Lux","Jhin"
"3389470232","Normal","Irelia,Thresh,Jax,Orianna,Lucian","LeBlanc,Fiora,Leona,Nidalee,Jinx","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3389470232&summonerId=41921767&gameTime=1540034508","Irelia","Thresh","Jax","Orianna","Lucian","LeBlanc","Fiora","Leona","Nidalee","Jinx"
"3389473866","Normal","Ezreal,Pyke,Graves,Urgot,Kayle","Ezreal,Renekton,Katarina,Zed,Akali","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3389473866&summonerId=9281969&gameTime=1540034974","Ezreal","Pyke","Graves","Urgot","Kayle","Ezreal","Renekton","Katarina","Zed","Akali"
"3389477517","Normal","Morgana,Xayah,Riven,Pantheon,Akali","Garen,Nocturne,Gragas,Fiora,Talon","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3389477517&summonerId=17380459&gameTime=1540036983","Morgana","Xayah","Riven","Pantheon","Akali","Garen","Nocturne","Gragas","Fiora","Talon"
"3389480286","Normal","Jax,Aurelion Sol,Xayah,Nidalee,Lux","Kalista,Poppy,Viktor,Kayn,Orianna","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3389480286&summonerId=4581811&gameTime=1540033823","Jax","Aurelion Sol","Xayah","Nidalee","Lux","Kalista","Poppy","Viktor","Kayn","Orianna"
"3389480223","Normal","Sion,Pyke,Sivir,Ezreal,Zed","Aurelion Sol,Rammus,Ezreal,Viktor,Pyke","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3389480223&summonerId=35440879&gameTime=1540034141","Sion","Pyke","Sivir","Ezreal","Zed","Aurelion Sol","Rammus","Ezreal","Viktor","Pyke"
"3389480414","Normal","Diana,Quinn,Yasuo,Fiddlesticks,Nunu & Willump","Aatrox,Gragas,Nocturne,Lucian,Pyke","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3389480414&summonerId=35282010&gameTime=1540033741","Diana","Quinn","Yasuo","Fiddlesticks","Nunu & Willump","Aatrox","Gragas","Nocturne","Lucian","Pyke"
"3389482667","Normal","Pyke,Jhin,Kayn,Viktor,Fiora","Rakan,Gragas,Teemo,Rumble,Jhin","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3389482667&summonerId=10668126&gameTime=1540035412","Pyke","Jhin","Kayn","Viktor","Fiora","Rakan","Gragas","Teemo","Rumble","Jhin"
